stop_id,stop_name,lon,lat,utmk_x,utmk_y,cell_100,cell_1000,zone
60205,서부성원상떼빌동문,129.4284208,35.52468149,1174851.76,1727125.89,100_1174800_1727100,1000_1174000_1727000,울산광역시 동구
60203,서부성원상떼빌북문,129.4264735,35.5262901,1174671.68,1727300.88,100_1174600_1727300,1000_1174000_1727000,울산광역시 동구
60204,서부성원상떼빌북문,129.4264019,35.52610908,1174665.58,1727280.67,100_1174600_1727200,1000_1174000_1727000,울산광역시 동구
24215,서부패밀리 아파트,129.4329805,35.52884851,1175256.18,1727596.22,100_1175200_1727500,1000_1175000_1727000,울산광역시 동구
24216,서부패밀리 아파트,129.433302,35.52793333,1175287.32,1727495.28,100_1175200_1727400,1000_1175000_1727000,울산광역시 동구
60210,서부패밀리110동,129.4316628,35.52740644,1175139.83,1727433.92,100_1175100_1727400,1000_1175000_1727000,울산광역시 동구
60211,서부패밀리110동,129.4317643,35.52757559,1175148.66,1727452.86,100_1175100_1727400,1000_1175000_1727000,울산광역시 동구
21332,서사시티프라디움,129.2746898,35.59314928,1160774.45,1734458.75,100_1160700_1734400,1000_1160000_1734000,울산광역시 울주군
23301,서생교,129.3322315,35.39245805,1166401.36,1712292.84,100_1166400_1712200,1000_1166000_1712000,울산광역시 울주군
23302,서생교,129.3330607,35.39208036,1166477.45,1712252.34,100_1166400_1712200,1000_1166000_1712000,울산광역시 울주군
15958,서생교량,129.3039313,35.34423785,1163928.39,1706896.94,100_1163900_1706800,1000_1163000_1706000,울산광역시 울주군
15957,서생교량,129.3039619,35.34429921,1163931.05,1706903.79,100_1163900_1706900,1000_1163000_1706000,울산광역시 울주군
15949,서생농협,129.3232945,35.34812072,1165680.24,1707359.87,100_1165600_1707300,1000_1165000_1707000,울산광역시 울주군
15950,서생농협,129.3233643,35.34803314,1165686.77,1707350.27,100_1165600_1707300,1000_1165000_1707000,울산광역시 울주군
15961,서생농협구동지점,129.2948674,35.34616132,1163100.77,1707095.32,100_1163100_1707000,1000_1163000_1707000,울산광역시 울주군
15962,서생농협구동지점,129.2947821,35.34608076,1163093.18,1707086.24,100_1163000_1707000,1000_1163000_1707000,울산광역시 울주군
23326,서생면행정복지센터입구,129.3251978,35.34964964,1165850.09,1707532.64,100_1165800_1707500,1000_1165000_1707000,울산광역시 울주군
23325,서생면행정복지센터입구,129.3250119,35.34958376,1165833.33,1707525.02,100_1165800_1707500,1000_1165000_1707000,울산광역시 울주군
15973,서생역,129.2931625,35.3455751,1162947.0,1707027.49,100_1162900_1707000,1000_1162000_1707000,울산광역시 울주군
77503,서생역,129.2944698,35.34639636,1163064.16,1707120.74,100_1163000_1707100,1000_1163000_1707000,울산광역시 울주군
15974,서생역,129.2933516,35.34555349,1162964.23,1707025.4,100_1162900_1707000,1000_1162000_1707000,울산광역시 울주군
77504,서생역,129.2944045,35.34610926,1163058.8,1707088.78,100_1163000_1707000,1000_1163000_1707000,울산광역시 울주군
15976,서생역앞,129.2931252,35.34462543,1162945.52,1706922.09,100_1162900_1706900,1000_1162000_1706000,울산광역시 울주군
15975,서생역앞,129.2929998,35.34487759,1162933.62,1706949.85,100_1162900_1706900,1000_1162000_1706000,울산광역시 울주군
23323,서생중학교,129.3294515,35.35074593,1166234.4,1707661.38,100_1166200_1707600,1000_1166000_1707000,울산광역시 울주군
23324,서생중학교,129.3304156,35.35129617,1166320.89,1707724.03,100_1166300_1707700,1000_1166000_1707000,울산광역시 울주군
23305,서생포왜성앞,129.3380502,35.38660456,1166941.94,1711653.36,100_1166900_1711600,1000_1166000_1711000,울산광역시 울주군
23306,서생포왜성앞,129.3380693,35.38672813,1166943.42,1711667.1,100_1166900_1711600,1000_1166000_1711000,울산광역시 울주군
30103,서울산보람병원,129.1209842,35.55928466,1146910.38,1730462.19,100_1146900_1730400,1000_1146000_1730000,울산광역시 울주군
30104,서울산보람병원,129.1217097,35.5599357,1146974.95,1730535.48,100_1146900_1730500,1000_1146000_1730000,울산광역시 울주군
30143,서울산보람병원,129.121326,35.56088011,1146938.45,1730639.67,100_1146900_1730600,1000_1146000_1730000,울산광역시 울주군
30144,서울산보람병원,129.1210117,35.5610547,1146909.64,1730658.56,100_1146900_1730600,1000_1146000_1730000,울산광역시 울주군
65405,서울산새마을금고,129.2578727,35.54939181,1159337.44,1729577.66,100_1159300_1729500,1000_1159000_1729000,울산광역시 남구
65406,서울산새마을금고,129.2574704,35.54949621,1159300.76,1729588.59,100_1159300_1729500,1000_1159000_1729000,울산광역시 남구
4425,서이동,129.031523,35.33934999,1139180.11,1705937.82,100_1139100_1705900,1000_1139000_1705000,양산시
4424,서이동,129.0314573,35.33952948,1139173.83,1705957.63,100_1139100_1705900,1000_1139000_1705000,양산시
15702,서중회관,129.2027285,35.46282187,1154504.35,1719887.39,100_1154500_1719800,1000_1154000_1719000,울산광역시 울주군
15701,서중회관,129.2026322,35.46292275,1154495.42,1719898.43,100_1154400_1719800,1000_1154000_1719000,울산광역시 울주군
65701,서중회관앞,129.2026984,35.46280096,1154501.66,1719885.02,100_1154500_1719800,1000_1154000_1719000,울산광역시 울주군
65702,서중회관앞,129.2025945,35.46288126,1154492.07,1719893.77,100_1154400_1719800,1000_1154000_1719000,울산광역시 울주군
30542,서창동행정복지센터,129.1734902,35.4169661,1151937.2,1714755.7,100_1151900_1714700,1000_1151000_1714000,양산시
76903,서창동행정복지센터,129.1723133,35.41598286,1151832.19,1714644.83,100_1151800_1714600,1000_1151000_1714000,양산시
30541,서창동행정복지센터,129.1717176,35.4154449,1151779.1,1714584.25,100_1151700_1714500,1000_1151000_1714000,양산시
76904,서창동행정복지센터,129.1728022,35.41623709,1151876.1,1714673.78,100_1151800_1714600,1000_1151000_1714000,양산시
59388,서창동행정복지센터,129.1725042,35.41591886,1151849.64,1714638.03,100_1151800_1714600,1000_1151000_1714000,양산시
3124,서편,129.0581418,35.72847077,1140917.01,1749136.61,100_1140900_1749100,1000_1140000_1749000,경주시
3123,서편,129.058316,35.72852837,1140932.66,1749143.25,100_1140900_1749100,1000_1140000_1749000,경주시
30318,서하,129.1582143,35.63872259,1150136.37,1739329.8,100_1150100_1739300,1000_1150000_1739000,울산광역시 울주군
30317,서하,129.1580393,35.63864761,1150120.67,1739321.22,100_1150100_1739300,1000_1150000_1739000,울산광역시 울주군
4725,석계정류장,129.0635325,35.41451329,1141957.53,1714320.16,100_1141900_1714300,1000_1141000_1714000,양산시
4726,석계정류장,129.0631166,35.41474024,1141919.37,1714344.73,100_1141900_1714300,1000_1141000_1714000,양산시
59230,석계한성아파트,129.0646529,35.42163477,1142046.76,1715111.66,100_1142000_1715100,1000_1142000_1715000,양산시
59233,석계한성아파트,129.0651987,35.42200305,1142095.66,1715153.3,100_1142000_1715100,1000_1142000_1715000,양산시
30201,석남사,129.0394276,35.61782694,1139416.72,1736837.11,100_1139400_1736800,1000_1139000_1736000,울산광역시 울주군
30202,석남사,129.0393944,35.61774519,1139413.86,1736827.99,100_1139400_1736800,1000_1139000_1736000,울산광역시 울주군
66601,석남유치원,129.1159998,35.56226923,1146453.17,1730785.82,100_1146400_1730700,1000_1146000_1730000,울산광역시 울주군
40350,석유화학공단입구,129.3344185,35.50964244,1166358.54,1725294.99,100_1166300_1725200,1000_1166000_1725000,울산광역시 남구
23510,석유화학단지입구,129.3395036,35.4984662,1166842.87,1724063.87,100_1166800_1724000,1000_1166000_1724000,울산광역시 남구
23509,석유화학단지입구,129.340019,35.49981159,1166886.84,1724213.98,100_1166800_1724200,1000_1166000_1724000,울산광역시 남구
15728,석천마을,129.234813,35.4706068,1157400.79,1720801.59,100_1157400_1720800,1000_1157000_1720000,울산광역시 울주군
15727,석천마을,129.2347963,35.47048161,1157399.52,1720787.68,100_1157300_1720700,1000_1157000_1720000,울산광역시 울주군
15746,석천입구,129.2325539,35.47037219,1157196.25,1720771.97,100_1157100_1720700,1000_1157000_1720000,울산광역시 울주군
15747,석천입구,129.2325538,35.47016719,1157196.64,1720749.23,100_1157100_1720700,1000_1157000_1720000,울산광역시 울주군
24707,선거관리위원회,129.3322482,35.55548744,1166067.16,1730376.67,100_1166000_1730300,1000_1166000_1730000,울산광역시 중구
24708,선거관리위원회,129.3320757,35.55530208,1166051.9,1730355.82,100_1166000_1730300,1000_1166000_1730000,울산광역시 중구
20739,선바위,129.2351153,35.58118537,1157212.31,1733067.73,100_1157200_1733000,1000_1157000_1733000,울산광역시 울주군
20740,선바위,129.2352852,35.58096213,1157228.15,1733043.24,100_1157200_1733000,1000_1157000_1733000,울산광역시 울주군
40244,선바위교,129.2336286,35.57667762,1157086.4,1732565.34,100_1157000_1732500,1000_1157000_1732000,울산광역시 울주군
40245,선바위교,129.2336002,35.57722328,1157082.76,1732625.82,100_1157000_1732600,1000_1157000_1732000,울산광역시 울주군
40246,선바위입구,129.2344331,35.57876354,1157155.23,1732798.0,100_1157100_1732700,1000_1157000_1732000,울산광역시 울주군
20741,선바위입구,129.2344355,35.57926394,1157154.47,1732853.51,100_1157100_1732800,1000_1157000_1732000,울산광역시 울주군
40347,선암동,129.338261,35.51303324,1166700.03,1725677.61,100_1166700_1725600,1000_1166000_1725000,울산광역시 남구
40348,선암동,129.3383319,35.51254228,1166707.48,1725623.27,100_1166700_1725600,1000_1166000_1725000,울산광역시 남구
64002,선암새마을금고앞,129.3375162,35.51579079,1166626.78,1725982.23,100_1166600_1725900,1000_1166000_1725000,울산광역시 남구
64001,선암새마을금고앞,129.3375623,35.51593204,1166630.67,1725997.97,100_1166600_1725900,1000_1166000_1725000,울산광역시 남구
64010,선암수변공원입구,129.3295743,35.52190507,1165893.94,1726647.05,100_1165800_1726600,1000_1165000_1726000,울산광역시 남구
64009,선암수변공원입구,129.3296804,35.52205941,1165903.25,1726664.35,100_1165900_1726600,1000_1165000_1726000,울산광역시 남구
64006,선암저수지앞,129.3328031,35.5193381,1166192.04,1726367.75,100_1166100_1726300,1000_1166000_1726000,울산광역시 남구
64005,선암저수지앞,129.3329071,35.51942052,1166201.3,1726377.07,100_1166200_1726300,1000_1166000_1726000,울산광역시 남구
74703,선암초등학교,129.336468,35.51443282,1166534.53,1725829.82,100_1166500_1725800,1000_1166000_1725000,울산광역시 남구
74704,선암초등학교,129.3364233,35.51449493,1166530.35,1725836.64,100_1166500_1725800,1000_1166000_1725000,울산광역시 남구
64028,선암호수노인복지관,129.3189564,35.51371929,1164947.83,1725721.23,100_1164900_1725700,1000_1164000_1725000,울산광역시 남구
64025,선암호수노인복지관,129.3191118,35.51453253,1164960.26,1725811.7,100_1164900_1725800,1000_1164000_1725000,울산광역시 남구
64027,선암호수노인복지관,129.3188239,35.51380744,1164935.63,1725730.79,100_1164900_1725700,1000_1164000_1725000,울산광역시 남구
64026,선암호수노인복지관,129.3193129,35.51458188,1164978.39,1725817.51,100_1164900_1725800,1000_1164000_1725000,울산광역시 남구
11206,선우시장,129.3422645,35.56890697,1166947.25,1731882.17,100_1166900_1731800,1000_1166000_1731000,울산광역시 중구
11205,선우시장,129.3428227,35.56868375,1166998.3,1731858.35,100_1166900_1731800,1000_1166000_1731000,울산광역시 중구
11207,선우시장,129.3414458,35.56866654,1166873.55,1731854.11,100_1166800_1731800,1000_1166000_1731000,울산광역시 중구
14220,선창골,129.3233605,35.64783321,1165071.69,1740605.22,100_1165000_1740600,1000_1165000_1740000,울산광역시 북구
14221,선창골,129.3232224,35.64773451,1165059.39,1740594.04,100_1165000_1740500,1000_1165000_1740000,울산광역시 북구
14205,선창골못,129.3182866,35.65105064,1164605.69,1740953.61,100_1164600_1740900,1000_1164000_1740000,울산광역시 북구
14206,선창골못,129.3180775,35.65126416,1164586.32,1740976.94,100_1164500_1740900,1000_1164000_1740000,울산광역시 북구
30390,선필삼거리,129.1248062,35.65853574,1147074.97,1741477.01,100_1147000_1741400,1000_1147000_1741000,울산광역시 울주군
30389,선필삼거리,129.1245541,35.65859334,1147052.05,1741483.02,100_1147000_1741400,1000_1147000_1741000,울산광역시 울주군
27926,성골마을,129.4519146,35.57223205,1176877.72,1732442.48,100_1176800_1732400,1000_1176000_1732000,울산광역시 북구
27925,성골마을,129.4517601,35.57215032,1176863.9,1732433.14,100_1176800_1732400,1000_1176000_1732000,울산광역시 북구
22403,성광여고앞,129.2643855,35.54168482,1159943.14,1728733.33,100_1159900_1728700,1000_1159000_1728000,울산광역시 남구
22404,성광여고앞,129.2652976,35.54147023,1160026.26,1728711.01,100_1160000_1728700,1000_1160000_1728000,울산광역시 남구
21606,성남동,129.3190518,35.55302175,1164876.01,1730080.99,100_1164800_1730000,1000_1164000_1730000,울산광역시 중구
21605,성남동,129.3182264,35.55283827,1164801.56,1730059.26,100_1164800_1730000,1000_1164000_1730000,울산광역시 중구
66704,성남동매일마트,129.3175984,35.55575354,1164738.67,1730381.58,100_1164700_1730300,1000_1164000_1730000,울산광역시 중구
21409,성남프라자,129.3177796,35.55417521,1164758.33,1730206.81,100_1164700_1730200,1000_1164000_1730000,울산광역시 중구
30634,성내,129.3991887,35.52578197,1172198.58,1727196.5,100_1172100_1727100,1000_1172000_1727000,울산광역시 북구
24201,성내,129.4010898,35.52490682,1172372.85,1727102.74,100_1172300_1727100,1000_1172000_1727000,울산광역시 북구
24202,성내,129.3992633,35.52391917,1172209.33,1726989.99,100_1172200_1726900,1000_1172000_1726000,울산광역시 북구
40306,성도아파트입구,129.33574,35.67291751,1166140.56,1743408.61,100_1166100_1743400,1000_1166000_1743000,경주시
40305,성도아파트입구,129.3355068,35.6738743,1166117.46,1743514.35,100_1166100_1743500,1000_1166000_1743000,경주시
62006,성동마을회관,129.3031742,35.58692144,1163367.87,1733814.84,100_1163300_1733800,1000_1163000_1733000,울산광역시 중구
62003,성동마을회관,129.3032725,35.58697661,1163376.67,1733821.12,100_1163300_1733800,1000_1163000_1733000,울산광역시 중구
21309,성산주유소,129.2874769,35.63444333,1161849.75,1739060.26,100_1161800_1739000,1000_1161000_1739000,울산광역시 울주군
21310,성산주유소,129.2875996,35.63459657,1161860.56,1739077.46,100_1161800_1739000,1000_1161000_1739000,울산광역시 울주군
73501,성신고등학교,129.3279825,35.56116953,1165668.79,1730999.77,100_1165600_1730900,1000_1165000_1730000,울산광역시 중구
23911,성안고가하부도로,129.3177934,35.56498695,1164737.44,1731406.12,100_1164700_1731400,1000_1164000_1731000,울산광역시 중구
23912,성안고가하부도로,129.3177652,35.56573086,1164733.36,1731488.59,100_1164700_1731400,1000_1164000_1731000,울산광역시 중구
11802,성안금호아파트,129.3062525,35.5758149,1163669.4,1732587.96,100_1163600_1732500,1000_1163000_1732000,울산광역시 중구
11801,성안금호아파트,129.3059498,35.57615264,1163641.28,1732624.92,100_1163600_1732600,1000_1163000_1732000,울산광역시 중구
23908,성안입구,129.3190349,35.5625956,1164854.86,1731142.94,100_1164800_1731100,1000_1164000_1731000,울산광역시 중구
30919,성안입구,129.3199866,35.56201369,1164942.32,1731079.99,100_1164900_1731000,1000_1164000_1731000,울산광역시 중구
23907,성안입구,129.3187052,35.56266495,1164824.84,1731150.08,100_1164800_1731100,1000_1164000_1731000,울산광역시 중구
30920,성안입구,129.3200761,35.56172363,1164951.02,1731047.96,100_1164900_1731000,1000_1164000_1731000,울산광역시 중구
11710,성안종점(기점),129.3238292,35.5820813,1165249.37,1733312.43,100_1165200_1733300,1000_1165000_1733000,울산광역시 중구
11714,성안종점(종점),129.3239006,35.58196018,1165256.09,1733299.11,100_1165200_1733200,1000_1165000_1733000,울산광역시 중구
11701,성안청구,129.3164098,35.57982546,1164581.67,1733049.77,100_1164500_1733000,1000_1164000_1733000,울산광역시 중구
72202,성안청구아파트,129.3165143,35.57998767,1164590.81,1733067.94,100_1164500_1733000,1000_1164000_1733000,울산광역시 중구
11711,성안청구아파트,129.3165568,35.58065254,1164593.3,1733141.76,100_1164500_1733100,1000_1164000_1733000,울산광역시 중구
11704,성안청구아파트입구,129.318844,35.57852314,1164804.93,1732909.38,100_1164800_1732900,1000_1164000_1732000,울산광역시 중구
11705,성안청구아파트입구,129.3186893,35.57860834,1164790.73,1732918.57,100_1164700_1732900,1000_1164000_1732000,울산광역시 중구
11706,성안파출소,129.322982,35.58063584,1165175.57,1733150.67,100_1165100_1733100,1000_1165000_1733000,울산광역시 중구
11707,성안파출소,129.3228773,35.5807809,1165165.78,1733166.58,100_1165100_1733100,1000_1165000_1733000,울산광역시 중구
30630,성원상떼빌앞,129.3931225,35.53113042,1171637.1,1727779.19,100_1171600_1727700,1000_1171000_1727000,울산광역시 북구
30629,성원상떼빌앞,129.3929863,35.53090381,1171625.24,1727753.82,100_1171600_1727700,1000_1171000_1727000,울산광역시 북구
59268,성천,129.0889562,35.47979546,1144149.52,1721597.97,100_1144100_1721500,1000_1144000_1721000,양산시
4361,성천마을,129.0886151,35.47970189,1144118.74,1721587.09,100_1144100_1721500,1000_1144000_1721000,양산시
11401,성혜마을,129.3452245,35.59630868,1167158.53,1734926.74,100_1167100_1734900,1000_1167000_1734000,울산광역시 중구
11402,성혜마을,129.3452913,35.59641735,1167164.36,1734938.91,100_1167100_1734900,1000_1167000_1734000,울산광역시 중구
25102,세양청구아파트,129.3485833,35.54594851,1167567.72,1729346.23,100_1167500_1729300,1000_1167000_1729000,울산광역시 남구
25101,세양청구아파트,129.3481878,35.54525903,1167533.3,1729269.07,100_1167500_1729200,1000_1167000_1729000,울산광역시 남구
31020,세양청구앞,129.3505569,35.54331135,1167752.14,1729057.06,100_1167700_1729000,1000_1167000_1729000,울산광역시 남구
31019,세양청구앞,129.3505664,35.54313067,1167753.38,1729037.03,100_1167700_1729000,1000_1167000_1729000,울산광역시 남구
15369,세원울산영업소,129.097027,35.57415425,1144712.2,1732076.06,100_1144700_1732000,1000_1144000_1732000,울산광역시 울주군
15370,세원울산영업소,129.0971938,35.5739914,1144727.61,1732058.24,100_1144700_1732000,1000_1144000_1732000,울산광역시 울주군
15371,세원울산영업소앞,129.0967017,35.57478843,1144681.58,1732145.93,100_1144600_1732100,1000_1144000_1732000,울산광역시 울주군
15372,세원울산영업소앞,129.0974047,35.57383229,1144747.01,1732040.9,100_1144700_1732000,1000_1144000_1732000,울산광역시 울주군
63511,세이브존,129.3247561,35.54735208,1165404.75,1729461.65,100_1165400_1729400,1000_1165000_1729000,울산광역시 남구
15871,세진중공업,129.351231,35.42337408,1168062.85,1715754.27,100_1168000_1715700,1000_1168000_1715000,울산광역시 울주군
15872,세진중공업,129.3515017,35.42299037,1168088.23,1715712.17,100_1168000_1715700,1000_1168000_1715000,울산광역시 울주군
74601,세화마트앞,129.3365459,35.51727155,1166535.73,1726144.84,100_1166500_1726100,1000_1166000_1726000,울산광역시 남구
40866,세화마트앞,129.3363431,35.51729124,1166517.3,1726146.68,100_1166500_1726100,1000_1166000_1726000,울산광역시 남구
26404,센트랄,129.3763514,35.5724573,1170029.08,1732334.33,100_1170000_1732300,1000_1170000_1732000,울산광역시 북구
23104,센트럴하이츠,129.3149671,35.54789168,1164516.22,1729505.11,100_1164500_1729500,1000_1164000_1729000,울산광역시 남구
23102,센트럴하이츠,129.314913,35.54806304,1164510.97,1729524.03,100_1164500_1729500,1000_1164000_1729000,울산광역시 남구
30471,센트레빌더테라스,129.1285088,35.55555076,1147599.25,1730059.27,100_1147500_1730000,1000_1147000_1730000,울산광역시 울주군
21012,센트리지5단지앞,129.3250496,35.5585601,1165408.32,1730705.39,100_1165400_1730700,1000_1165000_1730000,울산광역시 중구
20749,소망의집,129.228266,35.61416335,1156527.42,1736714.85,100_1156500_1736700,1000_1156000_1736000,울산광역시 울주군
77712,소방서앞,129.3062071,35.4334122,1163954.58,1716792.07,100_1163900_1716700,1000_1163000_1716000,울산광역시 울주군
77711,소방서앞,129.306024,35.43349859,1163937.78,1716801.35,100_1163900_1716800,1000_1163000_1716000,울산광역시 울주군
15448,소슬채아파트앞,129.1135041,35.55284988,1146244.09,1729737.31,100_1146200_1729700,1000_1146000_1729000,울산광역시 울주군
15449,소슬채아파트앞,129.1135322,35.5526297,1146247.04,1729712.92,100_1146200_1729700,1000_1146000_1729000,울산광역시 울주군
30206,소야정,129.056048,35.617359,1140922.87,1736808.89,100_1140900_1736800,1000_1140000_1736000,울산광역시 울주군
30205,소야정,129.0561655,35.6172117,1140933.77,1736792.72,100_1140900_1736700,1000_1140000_1736000,울산광역시 울주군
30287,소야정교,129.0599742,35.61669704,1141279.64,1736741.1,100_1141200_1736700,1000_1141000_1736000,울산광역시 울주군
30286,소야정교,129.059521,35.61688275,1141238.27,1736761.05,100_1141200_1736700,1000_1141000_1736000,울산광역시 울주군
59179,소토,129.0492688,35.38040732,1140721.65,1710516.83,100_1140700_1710500,1000_1140000_1710000,양산시
59178,소토,129.0490062,35.38048827,1140697.65,1710525.44,100_1140600_1710500,1000_1140000_1710000,양산시
15286,소호,129.0861144,35.6698292,1143552.13,1742672.48,100_1143500_1742600,1000_1143000_1742000,울산광역시 울주군
15285,소호,129.0858112,35.6699136,1143524.54,1742681.4,100_1143500_1742600,1000_1143000_1742000,울산광역시 울주군
23310,솔개마을,129.3465066,35.37326521,1167737.7,1710188.04,100_1167700_1710100,1000_1167000_1710000,울산광역시 울주군
23309,솔개마을,129.3464375,35.3731814,1167731.6,1710178.63,100_1167700_1710100,1000_1167000_1710000,울산광역시 울주군
62511,솔밭가든,129.3207443,35.58142182,1164971.18,1733234.1,100_1164900_1733200,1000_1164000_1733000,울산광역시 중구
62510,솔밭가든,129.3203207,35.58136237,1164932.92,1733226.8,100_1164900_1733200,1000_1164000_1733000,울산광역시 중구
25405,솔밭마을,129.2880858,35.40869501,1162359.09,1714020.47,100_1162300_1714000,1000_1162000_1714000,울산광역시 울주군
25406,솔밭마을,129.2885214,35.4086672,1162398.7,1714018.1,100_1162300_1714000,1000_1162000_1714000,울산광역시 울주군
31406,송원산업앞,129.3506089,35.51678795,1167812.09,1726115.04,100_1167800_1726100,1000_1167000_1726000,울산광역시 남구
31405,송원산업앞,129.3502678,35.51663361,1167781.48,1726097.34,100_1167700_1726000,1000_1167000_1726000,울산광역시 남구
24640,송전1구경로당,129.3069097,35.48729902,1163908.97,1722770.52,100_1163900_1722700,1000_1163000_1722000,울산광역시 울주군
24639,송전1구경로당,129.306899,35.48750422,1163907.58,1722793.26,100_1163900_1722700,1000_1163000_1722000,울산광역시 울주군
15113,송정,129.1485111,35.61636069,1149299.34,1736834.58,100_1149200_1736800,1000_1149000_1736000,울산광역시 울주군
15114,송정,129.1486652,35.61642234,1149313.18,1736841.65,100_1149300_1736800,1000_1149000_1736000,울산광역시 울주군
40390,송정LH1단지,129.366241,35.59946927,1169055.98,1735313.25,100_1169000_1735300,1000_1169000_1735000,울산광역시 북구
40326,송정동,129.3551937,35.6013531,1168051.19,1735503.28,100_1168000_1735500,1000_1168000_1735000,울산광역시 북구
40325,송정동,129.3549408,35.60102995,1168028.96,1735467.01,100_1168000_1735400,1000_1168000_1735000,울산광역시 북구
71106,송정동행정복지센터,129.3650248,35.59258541,1168960.27,1734547.56,100_1168900_1734500,1000_1168000_1734000,울산광역시 북구
71105,송정동행정복지센터,129.3648716,35.59281368,1168945.91,1734572.61,100_1168900_1734500,1000_1168000_1734000,울산광역시 북구
23312,송정마을,129.353254,35.36626877,1168365.24,1709423.44,100_1168300_1709400,1000_1168000_1709000,울산광역시 울주군
23311,송정마을,129.3533431,35.36701234,1168371.79,1709506.07,100_1168300_1709500,1000_1168000_1709000,울산광역시 울주군
71103,송정초등학교,129.3651016,35.59076503,1168971.06,1734345.76,100_1168900_1734300,1000_1168000_1734000,울산광역시 북구
27125,송정타워,129.4164004,35.49008072,1173836.31,1723266.51,100_1173800_1723200,1000_1173000_1723000,울산광역시 동구
27126,송정타워,129.4162808,35.48971459,1173826.25,1723225.69,100_1173800_1723200,1000_1173000_1723000,울산광역시 동구
26701,송정타워,129.4167679,35.48983661,1173870.18,1723240.08,100_1173800_1723200,1000_1173000_1723000,울산광역시 동구
26702,송정타워,129.4170055,35.49004315,1173891.29,1723263.41,100_1173800_1723200,1000_1173000_1723000,울산광역시 동구
40377,송정하우스디,129.3652256,35.60375144,1168954.99,1735786.51,100_1168900_1735700,1000_1168000_1735000,울산광역시 북구
40376,송정하우스디,129.3654178,35.60382816,1168972.24,1735795.35,100_1168900_1735700,1000_1168000_1735000,울산광역시 북구
20211,쇠부리체육센터,129.3335919,35.63631397,1166021.89,1739344.67,100_1166000_1739300,1000_1166000_1739000,울산광역시 북구
20212,쇠부리체육센터,129.3337006,35.63652979,1166031.29,1739368.79,100_1166000_1739300,1000_1166000_1739000,울산광역시 북구
75606,쇠정사거리,129.2621826,35.54627731,1159734.32,1729239.17,100_1159700_1729200,1000_1159000_1729000,울산광역시 남구
75605,쇠정사거리,129.2620097,35.54643531,1159718.33,1729256.41,100_1159700_1729200,1000_1159000_1729000,울산광역시 남구
78004,쇠평마을,129.4296678,35.55781242,1174892.86,1730803.21,100_1174800_1730800,1000_1174000_1730000,울산광역시 동구
78005,쇠평마을,129.4295815,35.55771027,1174885.26,1730791.73,100_1174800_1730700,1000_1174000_1730000,울산광역시 동구
78013,쇠평마을쉼터,129.428981,35.55997698,1174825.9,1731042.1,100_1174800_1731000,1000_1174000_1731000,울산광역시 동구
78012,쇠평마을쉼터,129.4291192,35.55989761,1174838.6,1731033.54,100_1174800_1731000,1000_1174000_1731000,울산광역시 동구
78000,쇠평마을입구,129.4342543,35.54946287,1175326.79,1729885.17,100_1175300_1729800,1000_1175000_1729000,울산광역시 동구
78001,쇠평마을입구,129.4341728,35.54936347,1175319.62,1729874.0,100_1175300_1729800,1000_1175000_1729000,울산광역시 동구
78006,쇠평마을입구,129.4368025,35.54569745,1175566.01,1729472.03,100_1175500_1729400,1000_1175000_1729000,울산광역시 동구
78008,쇠평어린이공원,129.4346335,35.55214463,1175355.33,1730183.33,100_1175300_1730100,1000_1175000_1730000,울산광역시 동구
5406,수렴,129.4577363,35.6672607,1177195.48,1742994.35,100_1177100_1742900,1000_1177000_1742000,경주시
5407,수렴,129.4572054,35.66701603,1177147.96,1742966.25,100_1177100_1742900,1000_1177000_1742000,경주시
2096,수렴리,129.4629335,35.67116159,1177657.29,1743436.46,100_1177600_1743400,1000_1177000_1743000,경주시
2095,수렴리,129.4632792,35.67097723,1177688.99,1743416.64,100_1177600_1743400,1000_1177000_1743000,경주시
2082,수렴마을,129.462587,35.66652196,1177636.21,1742921.17,100_1177600_1742900,1000_1177000_1742000,경주시
2081,수렴마을,129.4625578,35.66639079,1177633.85,1742906.56,100_1177600_1742900,1000_1177000_1742000,경주시
78002,수목원입구,129.4317809,35.55127137,1175098.63,1730081.39,100_1175000_1730000,1000_1175000_1730000,울산광역시 동구
78003,수목원입구,129.4316791,35.55118761,1175089.59,1730071.91,100_1175000_1730000,1000_1175000_1730000,울산광역시 동구
15840,수문마을회관,129.2650071,35.50911281,1160064.19,1725121.35,100_1160000_1725100,1000_1160000_1725000,울산광역시 울주군
15841,수문마을회관,129.2646983,35.50927762,1160035.86,1725139.13,100_1160000_1725100,1000_1160000_1725000,울산광역시 울주군
22905,수암동행정복지센터,129.3182439,35.52413373,1164861.9,1726875.25,100_1164800_1726800,1000_1164000_1726000,울산광역시 남구
22906,수암동행정복지센터,129.3182592,35.52453854,1164862.46,1726920.18,100_1164800_1726900,1000_1164000_1726000,울산광역시 남구
31205,수암시장앞,129.3207326,35.52792702,1165079.81,1727300.19,100_1165000_1727300,1000_1165000_1727000,울산광역시 남구
31206,수암시장앞,129.3196192,35.52873463,1164977.19,1727387.91,100_1164900_1727300,1000_1164000_1727000,울산광역시 남구
31611,수질연구소,129.2857475,35.46496331,1162033.92,1720258.03,100_1162000_1720200,1000_1162000_1720000,울산광역시 울주군
