node_id,mobile_id,stop_name,lon,lat,cell_100,cell_1000
USB193040420,40420,시외고속버스터미널/서울삼성정형외과의원,129.3379126,35.53958703,100_1166600_1728600,1000_1166000_1728000
USB193040421,40421,농수산물도매시장앞,129.3429079,35.53974803,100_1167000_1728600,1000_1167000_1728000
USB193040422,40422,농수산물도매시장앞,129.3419168,35.54008988,100_1166900_1728600,1000_1166000_1728000
USB193040423,40423,이마트앞,129.3473691,35.53969558,100_1167400_1728600,1000_1167000_1728000
USB193040425,40425,"이마트앞,울산통계청",129.3489998,35.53965421,100_1167600_1728600,1000_1167000_1728000
USB193040426,40426,개운포역,129.3218912,35.50761888,100_1165200_1725000,1000_1165000_1725000
USB193040427,40427,개운포역,129.3214356,35.50775634,100_1165100_1725000,1000_1165000_1725000
USB193040428,40428,"이마트앞,울산통계청",129.3471214,35.53999624,100_1167400_1728600,1000_1167000_1728000
USB193040523,40523,KBS방송국앞,129.3250739,35.54373298,100_1165400_1729000,1000_1165000_1729000
USB193040524,40524,KBS방송국앞,129.3251689,35.54475218,100_1165400_1729100,1000_1165000_1729000
USB193040526,40526,문화예술회관앞,129.3260843,35.54262561,100_1165500_1728900,1000_1165000_1728000
USB193040527,40527,번영로코아루,129.3267058,35.53990018,100_1165500_1728600,1000_1165000_1728000
USB193040528,40528,번영사거리,129.3274568,35.53939287,100_1165600_1728500,1000_1165000_1728000
USB193040529,40529,달동주공아파트앞,129.3284668,35.53577478,100_1165700_1728100,1000_1165000_1728000
USB193040530,40530,달동주공아파트앞,129.3296551,35.53421193,100_1165800_1728000,1000_1165000_1728000
USB193040531,40531,롯데인벤스앞,129.3302973,35.52987897,100_1165900_1727500,1000_1165000_1727000
USB193040532,40532,롯데인벤스앞,129.3308219,35.53064014,100_1165900_1727600,1000_1165000_1727000
USB193040533,40533,번영로두산위브,129.3302761,35.52884916,100_1165900_1727400,1000_1165000_1727000
USB193040534,40534,국민요양병원,129.3307342,35.52732563,100_1165900_1727200,1000_1165000_1727000
USB193040535,40535,도산사거리,129.3296818,35.53291581,100_1165800_1727800,1000_1165000_1727000
USB193040601,40601,공원묘지입구,129.2791456,35.5371085,100_1161200_1728200,1000_1161000_1728000
USB193040602,40602,공원묘지입구,129.2784352,35.53808635,100_1161200_1728300,1000_1161000_1728000
USB193040603,40603,옥동중학교앞,129.2860387,35.53592284,100_1161900_1728100,1000_1161000_1728000
USB193040604,40604,옥동중학교앞,129.2831444,35.53606114,100_1161600_1728100,1000_1161000_1728000
USB193040605,40605,법원,129.288882,35.53514764,100_1162100_1728000,1000_1162000_1728000
USB193040606,40606,법원,129.2888794,35.53547359,100_1162100_1728000,1000_1162000_1728000
USB193040607,40607,옥동초등학교,129.2958651,35.53403701,100_1162800_1727900,1000_1162000_1727000
USB193040608,40608,"옥동행정복지센터,울산대공원정문",129.2934145,35.53474737,100_1162500_1728000,1000_1162000_1728000
USB193040609,40609,"옥동행정복지센터,울산대공원정문",129.292821,35.53453354,100_1162500_1727900,1000_1162000_1727000
USB193040610,40610,옥동초등학교,129.2972396,35.53413585,100_1162900_1727900,1000_1162000_1727000
USB193040611,40611,"학성고등학교,서여자중학교",129.3004659,35.53329236,100_1163200_1727800,1000_1163000_1727000
USB193040613,40613,신정고등학교,129.3030629,35.53277035,100_1163400_1727800,1000_1163000_1727000
USB193040614,40614,신정고등학교/학성고등학교,129.3024703,35.53328761,100_1163400_1727800,1000_1163000_1727000
USB193040617,40617,문수경기장,129.259273,35.53748518,100_1159400_1728200,1000_1159000_1728000
USB193040618,40618,문수경기장,129.2600919,35.53806858,100_1159500_1728300,1000_1159000_1728000
USB193040620,40620,보건환경연구원,129.270913,35.5385921,100_1160500_1728400,1000_1160000_1728000
USB193040749,76401,수필아파트,129.2505395,35.54861173,100_1158600_1729400,1000_1158000_1729000
USB193040754,74202,구법원,129.2878853,35.53674381,100_1162000_1728200,1000_1162000_1728000
USB193040852,40852,해연공원앞,129.2624345,35.55016041,100_1159700_1729600,1000_1159000_1729000
USB193040879,63801,도성가든후문,129.2958387,35.540567,100_1162700_1728600,1000_1162000_1728000
USB193040931,75501,롯데인베스,129.2973181,35.530858,100_1162900_1727500,1000_1162000_1727000
USB193063301,63301,남구문화원앞,129.3269768,35.54606384,100_1165600_1729300,1000_1165000_1729000
USB193063303,63303,벽산아파트,129.3408225,35.54613675,100_1166800_1729300,1000_1166000_1729000
USB193063304,63304,남울산우체국,129.328805,35.5465832,100_1165700_1729300,1000_1165000_1729000
USB193063305,63305,대우푸르지오아파트,129.3420272,35.54604991,100_1166900_1729300,1000_1166000_1729000
USB193063306,63306,벽산아파트,129.3408922,35.54625311,100_1166800_1729300,1000_1166000_1729000
USB193063307,63307,화물공제조합,129.3439987,35.54589115,100_1167100_1729300,1000_1167000_1729000
USB193063308,63308,대우푸르지오아파트,129.3420158,35.54616318,100_1166900_1729300,1000_1166000_1729000
USB193063309,63309,화물공제조합,129.3440603,35.54601209,100_1167100_1729300,1000_1167000_1729000
USB193063501,63501,풍진힐그린타운,129.3122516,35.54511919,100_1164200_1729100,1000_1164000_1729000
USB193063502,63502,풍진힐그린타운,129.3115726,35.54509733,100_1164200_1729100,1000_1164000_1729000
USB193063503,63503,남부교회,129.3139232,35.54555906,100_1164400_1729200,1000_1164000_1729000
USB193063504,63504,남부교회,129.3135651,35.54561438,100_1164300_1729200,1000_1164000_1729000
USB193063505,63505,신정3동행정복지센터입구,129.3159514,35.54609002,100_1164600_1729300,1000_1164000_1729000
USB193063506,63506,신정3동행정복지센터입구,129.3154974,35.54611724,100_1164500_1729300,1000_1164000_1729000
USB193063507,63507,강남고등학교,129.3186878,35.54694362,100_1164800_1729400,1000_1164000_1729000
USB193063508,63508,강남고등학교,129.3186668,35.54679697,100_1164800_1729300,1000_1164000_1729000
USB193063509,63509,남경노블랜드,129.3213783,35.54749917,100_1165000_1729400,1000_1165000_1729000
USB193063510,63510,남경노블랜드,129.3213981,35.54764859,100_1165000_1729400,1000_1165000_1729000
USB193063511,63511,세이브존,129.3247561,35.54735208,100_1165400_1729400,1000_1165000_1729000
USB193063512,63512,울산병원,129.3221014,35.54612971,100_1165100_1729300,1000_1165000_1729000
USB193063601,63601,축협앞,129.3087073,35.54086206,100_1163900_1728700,1000_1163000_1728000
USB193063602,63602,축협앞,129.3082456,35.54115131,100_1163900_1728700,1000_1163000_1728000
USB193063603,63603,남부신협앞,129.3105465,35.54156344,100_1164100_1728700,1000_1164000_1728000
USB193063604,63604,남부신협앞,129.311047,35.54186963,100_1164100_1728800,1000_1164000_1728000
USB193063606,63606,울산공고정문,129.3168861,35.54341907,100_1164600_1729000,1000_1164000_1729000
USB193063608,63608,신정시장사거리,129.3128077,35.54233404,100_1164300_1728800,1000_1164000_1728000
USB193063609,63609,신정시장사거리,129.312827,35.54215565,100_1164300_1728800,1000_1164000_1728000
USB193063610,63610,극동스타클래스,129.3229905,35.54500634,100_1165200_1729100,1000_1165000_1729000
USB193063612,63612,신정5동행정복지센터앞,129.3194762,35.544093,100_1164900_1729000,1000_1164000_1729000
USB193063710,63710,법원,129.2862285,35.53870369,100_1161900_1728400,1000_1161000_1728000
USB193063711,63711,법원,129.286156,35.53856259,100_1161900_1728400,1000_1161000_1728000
USB193063712,63712,법조타운삼거리,129.2834053,35.5370437,100_1161600_1728200,1000_1161000_1728000
USB193063713,63713,법조타운삼거리,129.2835583,35.53753658,100_1161600_1728300,1000_1161000_1728000
USB193063801,40801,달동사거리,129.3309371,35.53538107,100_1165900_1728100,1000_1165000_1728000
USB193063802,63802,도성가든후문,129.2957156,35.54068481,100_1162700_1728600,1000_1162000_1728000
USB193063803,63803,신정중학교앞,129.2925489,35.5410978,100_1162400_1728700,1000_1162000_1728000
USB193063804,63804,신정중학교앞,129.2924993,35.54121523,100_1162400_1728700,1000_1162000_1728000
USB193063902,63902,여천2교앞,129.3417342,35.53350661,100_1166900_1727900,1000_1166000_1727000
USB193063903,63903,울산도서관,129.345604,35.53413442,100_1167300_1728000,1000_1167000_1728000
USB193063906,63906,현대문화아파트1차,129.3430579,35.53371896,100_1167000_1727900,1000_1167000_1727000
USB193063907,63907,울산도서관,129.3449141,35.53376466,100_1167200_1727900,1000_1167000_1727000
USB193064001,64001,선암새마을금고앞,129.3375623,35.51593204,100_1166600_1725900,1000_1166000_1725000
USB193064002,64002,선암새마을금고앞,129.3375162,35.51579079,100_1166600_1725900,1000_1166000_1725000
USB193064003,64003,청강빌라,129.3342491,35.51814724,100_1166300_1726200,1000_1166000_1726000
USB193064004,40865,청강빌라,129.333947,35.51812334,100_1166200_1726200,1000_1166000_1726000
USB193064005,64005,선암저수지앞,129.3329071,35.51942052,100_1166200_1726300,1000_1166000_1726000
USB193064006,64006,선암저수지앞,129.3328031,35.5193381,100_1166100_1726300,1000_1166000_1726000
USB193064007,64007,야음초등학교앞,129.3305076,35.5209875,100_1165900_1726500,1000_1165000_1726000
USB193064008,64008,야음초등학교앞,129.3303821,35.52093361,100_1165900_1726500,1000_1165000_1726000
USB193064009,64009,선암수변공원입구,129.3296804,35.52205941,100_1165900_1726600,1000_1165000_1726000
USB193064010,64010,선암수변공원입구,129.3295743,35.52190507,100_1165800_1726600,1000_1165000_1726000
USB193064011,40756,우주가든앞,129.3001994,35.54055204,100_1163100_1728600,1000_1163000_1728000
USB193064012,40771,우주가든앞,129.3006218,35.54062381,100_1163200_1728600,1000_1163000_1728000
USB193064013,40757,은월아파트앞,129.3029673,35.53998994,100_1163400_1728600,1000_1163000_1728000
USB193064014,40770,은월아파트앞,129.3027956,35.54015334,100_1163400_1728600,1000_1163000_1728000
USB193064015,40769,신한로얄멤버스아파트,129.3041582,35.53997731,100_1163500_1728600,1000_1163000_1728000
USB193064021,64021,보현사입구,129.3256985,35.52027963,100_1165500_1726400,1000_1165000_1726000
USB193064022,64022,보현사입구,129.325731,35.52013703,100_1165500_1726400,1000_1165000_1726000
USB193064023,64023,호수공원축구장,129.32094,35.51680207,100_1165100_1726000,1000_1165000_1726000
USB193064024,64024,호수공원축구장,129.3209496,35.5166791,100_1165100_1726000,1000_1165000_1726000
USB193064025,64025,선암호수노인복지관,129.3191118,35.51453253,100_1164900_1725800,1000_1164000_1725000
USB193064026,64026,선암호수노인복지관,129.3193129,35.51458188,100_1164900_1725800,1000_1164000_1725000
USB193064103,64103,우방아파트,129.3217272,35.53239156,100_1165100_1727700,1000_1165000_1727000
USB193064105,64105,신정현대홈타운앞,129.323651,35.5316544,100_1165300_1727700,1000_1165000_1727000
USB193064111,64101,목련아파트앞,129.300934,35.5394004,100_1163200_1728500,1000_1163000_1728000
USB193064112,64102,목련아파트앞,129.300561,35.53973112,100_1163200_1728500,1000_1163000_1728000
USB193064113,40881,평화시장,129.3028059,35.53870617,100_1163400_1728400,1000_1163000_1728000
USB193064201,64201,롯데마트,129.3167411,35.5336866,100_1164700_1727900,1000_1164000_1727000
USB193064300,64300,신정현대홈타운106동,129.3249222,35.5300932,100_1165400_1727500,1000_1165000_1727000
USB193064301,64301,미소지움아파트,129.3206029,35.53114234,100_1165000_1727600,1000_1165000_1727000
USB193064302,64302,미소지움아파트,129.3205804,35.53135605,100_1165000_1727600,1000_1165000_1727000
USB193064303,64303,신정현대홈타운4단지,129.3223734,35.5312731,100_1165200_1727600,1000_1165000_1727000
USB193064304,64304,신정현대홈타운4단지,129.3225591,35.53094737,100_1165200_1727600,1000_1165000_1727000
USB193064306,64306,신정현대홈타운106동,129.3247631,35.5301752,100_1165400_1727500,1000_1165000_1727000
USB193064307,64307,동서그린아파트앞,129.3268109,35.52955296,100_1165600_1727400,1000_1165000_1727000
USB193064308,64308,동서그린아파트,129.3268227,35.52968521,100_1165600_1727500,1000_1165000_1727000
USB193064309,64309,번영로두산위브,129.3287776,35.52952278,100_1165800_1727400,1000_1165000_1727000
USB193064310,64310,번영로두산위브,129.3287032,35.52962863,100_1165700_1727500,1000_1165000_1727000
USB193064311,64311,어울림아파트,129.3253378,35.53118034,100_1165400_1727600,1000_1165000_1727000
USB193064501,64501,동부아파트204동,129.3198866,35.52452819,100_1165000_1726900,1000_1165000_1726000
USB193064502,64502,동부아파트204동,129.3199107,35.52463411,100_1165000_1726900,1000_1165000_1726000
USB193064503,64503,동부아파트104동,129.3217837,35.52396057,100_1165100_1726800,1000_1165000_1726000
USB193064504,64504,동부아파트104동,129.3219646,35.52401713,100_1165100_1726800,1000_1165000_1726000
USB193064601,64601,남부초등학교,129.3202673,35.521643,100_1165000_1726600,1000_1165000_1726000
USB193064602,64602,남부초등학교,129.320393,35.521866,100_1165000_1726600,1000_1165000_1726000
USB193064701,64701,울산대공원정문,129.2938297,35.53244181,100_1162600_1727700,1000_1162000_1727000
USB193064703,64703,영남빌라,129.2957314,35.53148333,100_1162800_1727600,1000_1162000_1727000
USB193064704,64704,영남빌라,129.2957972,35.5315897,100_1162800_1727600,1000_1162000_1727000
USB193064801,64801,효성아파트,129.2977418,35.5298243,100_1162900_1727400,1000_1162000_1727000
USB193064802,64802,효성아파트,129.2978486,35.5299102,100_1163000_1727400,1000_1163000_1727000
USB193064803,64803,올림푸스아파트4동,129.2996872,35.52959688,100_1163100_1727400,1000_1163000_1727000
USB193064805,64805,"올림푸스,월드메르디앙",129.3032566,35.53024479,100_1163400_1727500,1000_1163000_1727000
USB193064807,64807,금란유치원,129.3047879,35.52995484,100_1163600_1727400,1000_1163000_1727000
USB193064810,64810,울산대공원동문앞,129.3076464,35.53092379,100_1163800_1727600,1000_1163000_1727000
USB193064901,64901,옥현중학교,129.262677,35.54099242,100_1159700_1728600,1000_1159000_1728000
USB193064902,64902,옥현중학교,129.262571,35.54082861,100_1159700_1728600,1000_1159000_1728000
USB193065001,65001,문수중학교,129.2573655,35.53922481,100_1159300_1728400,1000_1159000_1728000
USB193065002,65002,문수중학교,129.2570228,35.53881694,100_1159200_1728400,1000_1159000_1728000
USB193065003,65003,옥현주공3단지,129.2598442,35.54014455,100_1159500_1728500,1000_1159000_1728000
USB193065004,65004,옥현주공3단지,129.259207,35.53970415,100_1159400_1728500,1000_1159000_1728000
USB193065005,65005,옥현중학교,129.2610138,35.54112462,100_1159600_1728600,1000_1159000_1728000
USB193065006,65006,옥현중학교,129.2612238,35.54106662,100_1159600_1728600,1000_1159000_1728000
USB193065007,65007,문수데시앙3단지,129.2435563,35.52579159,100_1158000_1726900,1000_1158000_1726000
USB193065008,65008,문수데시앙3단지,129.2437112,35.52588749,100_1158000_1726900,1000_1158000_1726000
USB193065009,65009,"문수데시앙1,2단지",129.2424505,35.52614985,100_1157900_1726900,1000_1157000_1726000
USB193065010,65010,"문수데시앙1,2단지",129.2422783,35.52605943,100_1157900_1726900,1000_1157000_1726000
USB193065011,65011,영해노인회관,129.2410527,35.52730935,100_1157800_1727100,1000_1157000_1727000
USB193065012,65012,영해노인회관,129.2409656,35.52720713,100_1157800_1727000,1000_1157000_1727000
USB193065013,65013,낭지교,129.2379011,35.52891496,100_1157500_1727200,1000_1157000_1727000
USB193065014,65014,낭지교,129.2377905,35.52885256,100_1157500_1727200,1000_1157000_1727000
USB193065016,65016,영해(섬암),129.2349083,35.52739484,100_1157200_1727100,1000_1157000_1727000
USB193065020,65020,안영축종점,129.2266789,35.52935744,100_1156500_1727300,1000_1156000_1727000
USB193065021,65021,하나로마트,129.2440525,35.52678749,100_1158100_1727000,1000_1158000_1727000
USB193065022,65022,하나로마트,129.2440172,35.52665974,100_1158100_1727000,1000_1158000_1727000
USB193065023,65023,문수초등학교정문,129.2408142,35.51845079,100_1157800_1726100,1000_1157000_1726000
USB193065025,65025,영축사지,129.2339158,35.53001554,100_1157200_1727300,1000_1157000_1727000
USB193065026,65026,영축사지,129.2339113,35.52989392,100_1157200_1727300,1000_1157000_1727000
USB193065027,65027,안영축,129.2294266,35.52919653,100_1156700_1727200,1000_1156000_1727000
USB193065028,65028,안영축,129.2301112,35.52904573,100_1156800_1727200,1000_1156000_1727000
USB193065029,65029,안영축종점,129.2263674,35.52954744,100_1156500_1727300,1000_1156000_1727000
USB193065031,65031,청송마을회관,129.2319786,35.51804031,100_1157000_1726000,1000_1157000_1726000
USB193065032,65032,청송마을회관,129.2319974,35.5181445,100_1157000_1726000,1000_1157000_1726000
USB193065033,65033,중마을입구,129.2303755,35.51791336,100_1156900_1726000,1000_1156000_1726000
USB193065034,65034,중마을입구,129.2304898,35.51800186,100_1156900_1726000,1000_1156000_1726000
USB193065035,65035,청송사입구,129.2271918,35.52043494,100_1156600_1726300,1000_1156000_1726000
USB193065036,65036,담안마을,129.2330566,35.51758762,100_1157100_1726000,1000_1157000_1726000
USB193065101,65101,"한라3,4차아파트",129.2564999,35.55356958,100_1159200_1730000,1000_1159000_1730000
USB193065102,65102,"한라3,4차아파트",129.2565764,35.55342205,100_1159200_1730000,1000_1159000_1730000
USB193065103,65103,한라2차아파트,129.2575757,35.55328865,100_1159300_1730000,1000_1159000_1730000
USB193065104,65104,한라2차아파트,129.2576819,35.55303528,100_1159300_1729900,1000_1159000_1729000
USB193065105,65105,신세대아파트,129.2590639,35.5523244,100_1159400_1729900,1000_1159000_1729000
USB193065106,65106,신세대아파트,129.2586755,35.55238389,100_1159400_1729900,1000_1159000_1729000
USB193065107,65107,무거한라아파트,129.2583831,35.5513108,100_1159300_1729700,1000_1159000_1729000
USB193065112,65112,장검중학교,129.2533972,35.55426127,100_1158900_1730100,1000_1158000_1730000
USB193065113,65113,장검중학교,129.2529625,35.55411421,100_1158800_1730000,1000_1158000_1730000
USB193065114,65114,문수산더샵정문,129.2517231,35.55134517,100_1158700_1729700,1000_1158000_1729000
USB193065115,65115,문수산더샵정문,129.2515384,35.55129231,100_1158700_1729700,1000_1158000_1729000
USB193065117,65117,무거초등학교,129.2542141,35.55290465,100_1158900_1729900,1000_1158000_1729000
USB193065201,65201,해연공원앞,129.2625274,35.55027169,100_1159700_1729600,1000_1159000_1729000
USB193065401,65401,신복초등학교,129.2544026,35.55111819,100_1159000_1729700,1000_1159000_1729000
USB193065402,65402,신복초등학교,129.254719,35.54958714,100_1159000_1729500,1000_1159000_1729000
USB193065403,65403,문수펠리스후문,129.2559647,35.54967443,100_1159100_1729600,1000_1159000_1729000
USB193065404,65404,문수펠리스후문,129.2562035,35.54958864,100_1159100_1729500,1000_1159000_1729000
USB193065405,65405,서울산새마을금고,129.2578727,35.54939181,100_1159300_1729500,1000_1159000_1729000
USB193065406,65406,서울산새마을금고,129.2574704,35.54949621,100_1159300_1729500,1000_1159000_1729000
USB193065407,65407,무거시장,129.2596718,35.54841063,100_1159500_1729400,1000_1159000_1729000
USB193065408,65408,무거시장,129.2593496,35.54844725,100_1159400_1729400,1000_1159000_1729000
USB193065501,65501,코아아파트,129.2544404,35.54149761,100_1159000_1728600,1000_1159000_1728000
USB193065503,65503,과학대후문,129.2553021,35.54122876,100_1159100_1728600,1000_1159000_1728000
USB193065505,65505,울산과학대,129.2571404,35.54062859,100_1159200_1728600,1000_1159000_1728000
USB193065601,65601,문수실버복지관,129.2509547,35.53559285,100_1158700_1728000,1000_1158000_1728000
USB193065604,65604,"무거중,고등학교",129.2517185,35.53657338,100_1158800_1728100,1000_1158000_1728000
USB193065606,65606,시외버스정류장,129.252821,35.53547142,100_1158900_1728000,1000_1158000_1728000
USB193073801,73801,아데라움아파트,129.3448525,35.54625903,100_1167200_1729300,1000_1167000_1729000
USB193073802,73802,아데라움아파트,129.3445595,35.54649535,100_1167200_1729400,1000_1167000_1729000
USB193073902,73902,벽산아파트입구,129.3402093,35.54703766,100_1166800_1729400,1000_1166000_1729000
USB193074201,74201,구법원,129.2876948,35.53668659,100_1162000_1728200,1000_1162000_1728000
USB193074202,40887,롯데백화점후문,129.3378434,35.53791018,100_1166600_1728400,1000_1166000_1728000
USB193074301,40915,옥동현대아파트앞,129.2902337,35.53984086,100_1162200_1728500,1000_1162000_1728000
USB193074302,40940,옥동현대아파트앞,129.2904517,35.53992408,100_1162300_1728500,1000_1162000_1728000
USB193074311,74311,삼성자동차학원,129.3367288,35.53367381,100_1166500_1727900,1000_1166000_1727000
USB193074312,74301,삼성자동차학원,129.3370919,35.53383461,100_1166500_1727900,1000_1166000_1727000
USB193074313,74313,삼성자동차학원,129.3368832,35.53374909,100_1166500_1727900,1000_1166000_1727000
USB193074401,74401,한화꿈에그린,129.3470852,35.53566148,100_1167400_1728200,1000_1167000_1728000
USB193074402,74402,한화꿈에그린,129.3474031,35.53572105,100_1167400_1728200,1000_1167000_1728000
USB193074404,74404,"이마트앞,울산통계청",129.3477016,35.53779486,100_1167500_1728400,1000_1167000_1728000
USB193074501,74501,SK스포츠센터앞,129.3302279,35.52276706,100_1165900_1726700,1000_1165000_1726000
USB193074502,74502,SK스포츠센터앞,129.3302808,35.52290069,100_1165900_1726700,1000_1165000_1726000
USB193074503,74503,야음시장,129.3306536,35.52455851,100_1165900_1726900,1000_1165000_1726000
USB193074504,74504,야음시장,129.33051,35.5245466,100_1165900_1726900,1000_1165000_1726000
USB193074505,74505,오성아파트앞,129.2989348,35.54049808,100_1163000_1728600,1000_1163000_1728000
USB193074506,74506,푸른아파트앞,129.2986584,35.5405698,100_1163000_1728600,1000_1163000_1728000
USB193074512,40935,남산초등학교,129.2960752,35.53590421,100_1162800_1728100,1000_1162000_1728000
USB193074514,40936,문수로아이파크,129.2972985,35.53778303,100_1162900_1728300,1000_1162000_1728000
USB193074601,74601,세화마트앞,129.3365459,35.51727155,100_1166500_1726100,1000_1166000_1726000
USB193074602,40866,세화마트앞,129.3363431,35.51729124,100_1166500_1726100,1000_1166000_1726000
USB193074612,74602,문수로2차아이파크,129.3031203,35.53662619,100_1163400_1728200,1000_1163000_1728000
USB193074701,74701,태광산업정문앞,129.336931,35.51254886,100_1166500_1725600,1000_1166000_1725000
USB193074702,74702,태광산업정문앞,129.3368608,35.51243649,100_1166500_1725600,1000_1166000_1725000
USB193074703,74703,선암초등학교,129.336468,35.51443282,100_1166500_1725800,1000_1166000_1725000
USB193074704,74704,선암초등학교,129.3364233,35.51449493,100_1166500_1725800,1000_1166000_1725000
USB193074801,74801,롯데마트앞,129.3166013,35.53318795,100_1164600_1727800,1000_1164000_1727000
USB193074803,74803,미소지움입구,129.3182368,35.53086433,100_1164800_1727600,1000_1164000_1727000
USB193074804,74804,미소지움입구,129.3183032,35.53068509,100_1164800_1727600,1000_1164000_1727000
USB193074901,74901,신선여고,129.3263657,35.52519367,100_1165500_1727000,1000_1165000_1727000
USB193074902,74902,신선여고,129.3265289,35.52519773,100_1165600_1727000,1000_1165000_1727000
USB193074903,74903,울산세관입구,129.3264885,35.52767837,100_1165600_1727200,1000_1165000_1727000
USB193074904,74904,울산세관입구,129.3263166,35.52767793,100_1165500_1727200,1000_1165000_1727000
USB193075002,75002,홈플러스,129.323992,35.52498352,100_1165300_1726900,1000_1165000_1726000
USB193075003,75003,홈플러스,129.3237213,35.52545504,100_1165300_1727000,1000_1165000_1727000
USB193075301,75301,삼익세라믹,129.3170549,35.51515428,100_1164700_1725800,1000_1164000_1725000
USB193075302,75302,삼익세라믹,129.3169482,35.51554335,100_1164700_1725900,1000_1164000_1725000
USB193075303,75303,강남파크,129.3153678,35.51668308,100_1164600_1726000,1000_1164000_1726000
USB193075305,75305,한실청실맨션,129.3136663,35.51908678,100_1164400_1726300,1000_1164000_1726000
USB193075401,75401,남양그린빌,129.3116916,35.50732579,100_1164300_1724900,1000_1164000_1724000
USB193075402,75402,남양그린빌,129.3115697,35.50722268,100_1164200_1724900,1000_1164000_1724000
USB193075403,75403,목화아파트,129.3112281,35.50837739,100_1164200_1725100,1000_1164000_1725000
USB193075404,75404,목화아파트,129.3108531,35.50836454,100_1164200_1725100,1000_1164000_1725000
USB193075405,75405,개운초등학교입구,129.3112664,35.51409203,100_1164200_1725700,1000_1164000_1725000
USB193075406,75406,개운초등학교입구,129.3111635,35.51410716,100_1164200_1725700,1000_1164000_1725000
USB193075501,40920,롯데인벤스,129.2971558,35.53088992,100_1162900_1727500,1000_1162000_1727000
USB193075601,75601,옥현주공2단지,129.2614236,35.54299476,100_1159600_1728800,1000_1159000_1728000
USB193075602,75602,옥현주공2단지,129.2616351,35.54251864,100_1159600_1728800,1000_1159000_1728000
USB193075603,75603,옥현주공1단지,129.261466,35.54547394,100_1159600_1729100,1000_1159000_1729000
USB193075604,75604,옥현주공1단지,129.2616334,35.54496958,100_1159600_1729000,1000_1159000_1729000
USB193075605,75605,쇠정사거리,129.2620097,35.54643531,100_1159700_1729200,1000_1159000_1729000
USB193075606,75606,쇠정사거리,129.2621826,35.54627731,100_1159700_1729200,1000_1159000_1729000
USB193075801,75801,무거동행정복지센터앞,129.2605119,35.55089079,100_1159500_1729700,1000_1159000_1729000
USB193075802,75802,무거동행정복지센터앞,129.2603303,35.55086176,100_1159500_1729700,1000_1159000_1729000
USB193076001,76001,강변그린빌,129.2633472,35.55707799,100_1159800_1730400,1000_1159000_1730000
USB193076002,76002,문수고등학교,129.2659339,35.55536578,100_1160000_1730200,1000_1160000_1730000
USB193076101,76101,농협하나로마트,129.2545612,35.557603,100_1159000_1730400,1000_1159000_1730000
USB193076201,76201,아성아파트,129.2545635,35.55061657,100_1159000_1729700,1000_1159000_1729000
USB193076202,76202,아성아파트,129.2547015,35.55050586,100_1159000_1729600,1000_1159000_1729000
USB193076203,76203,신복초등학교,129.2549282,35.54944512,100_1159000_1729500,1000_1159000_1729000
USB193076204,76204,신복초등학교,129.2543673,35.55093005,100_1159000_1729700,1000_1159000_1729000
USB193076205,76205,신복현대아파트,129.2545657,35.55179291,100_1159000_1729800,1000_1159000_1729000
USB193076206,76206,신복현대아파트,129.25443,35.55194227,100_1159000_1729800,1000_1159000_1729000
USB193076207,76207,청구맨션,129.2555681,35.55258285,100_1159100_1729900,1000_1159000_1729000
USB193076208,76208,청구맨션,129.2552615,35.55255122,100_1159000_1729900,1000_1159000_1729000
USB193076209,76209,신복초등학교,129.2548269,35.54962768,100_1159000_1729500,1000_1159000_1729000
USB193076210,76210,신복초등학교,129.254916,35.54956414,100_1159000_1729500,1000_1159000_1729000
USB193076301,76301,롯데캐슬,129.2541851,35.54854173,100_1159000_1729400,1000_1159000_1729000
USB193076302,76302,롯데캐슬,129.2543733,35.54831877,100_1159000_1729400,1000_1159000_1729000
USB193076303,76303,무거현대,129.2546965,35.54786791,100_1159000_1729400,1000_1159000_1729000
USB193076304,76304,무거현대,129.2549275,35.5481136,100_1159000_1729400,1000_1159000_1729000
USB193076401,40789,동문굿모닝힐,129.2510089,35.54893788,100_1158700_1729500,1000_1158000_1729000
USB193076402,76402,문수산더샵후문,129.251909,35.55006455,100_1158700_1729600,1000_1158000_1729000
USB193076403,76403,문수산더샵후문,129.251772,35.5501587,100_1158700_1729600,1000_1158000_1729000
USB193076404,76404,신동아파밀리에아파트,129.2492008,35.54750117,100_1158500_1729300,1000_1158000_1729000
USB193076405,76405,신동아파밀리에아파트,129.2487279,35.54732413,100_1158500_1729300,1000_1158000_1729000
USB193076501,76501,정골오거리,129.2524853,35.53750338,100_1158800_1728200,1000_1158000_1728000
USB193076502,76502,무거중고교,129.2523324,35.53755309,100_1158800_1728200,1000_1158000_1728000
USB193076503,76503,우신고등학교,129.2524304,35.53833831,100_1158800_1728300,1000_1158000_1728000
USB193076504,76504,우신고등학교,129.2522985,35.5384146,100_1158800_1728300,1000_1158000_1728000
USB193076506,76506,벽산아파트,129.2525472,35.53957956,100_1158800_1728400,1000_1158000_1728000
USB193076508,76508,벽산아파트,129.2523534,35.5394098,100_1158800_1728400,1000_1158000_1728000
USB193076509,76509,협성현대럭키아파트,129.2530712,35.54079036,100_1158900_1728600,1000_1158000_1728000
USB194013201,13201,울산과학대학앞,129.4183381,35.4981401,100_1173900_1724100,1000_1173000_1724000
