sttn_id,sttn_nm,emd_nm,lon,lat
3100982,신촌마을,청량읍,129.3209706,35.46803416
3100983,용암마을,청량읍,129.3157786,35.46927089
3100986,덕하시장앞,청량읍,129.3071946,35.49188875
3100987,덕하삼거리,청량읍,129.3063649,35.49475895
3101041,쌍용하나빌리지,청량읍,129.238008,35.49559591
3101043,쌍용하나빌리지206,청량읍,129.2392216,35.49426343
3101044,쌍용하나빌리지,청량읍,129.238008,35.49559591
3101063,죽전교,청량읍,129.27227,35.51375227
3101064,죽전마을,청량읍,129.0099992,35.53138611
3101065,농업기술센터,청량읍,129.2662178,35.52245593
3101067,두현회관앞,청량읍,129.2601103,35.52693228
3101070,농업기술센터,청량읍,129.2662178,35.52245593
3101091,청량파출소,청량읍,129.3057609,35.49463515
3101096,청량파출소,청량읍,129.3057609,35.49463515
3101125,굴화마을,범서읍,129.2577057,35.55772701
3101128,현대3차아파트,범서읍,129.2412154,35.56985377
3101130,구영리입구,범서읍,129.2327456,35.57145092
3101131,천상1교사거리,범서읍,129.2322269,35.56878406
3101133,천상,범서읍,129.2293056,35.56320383
3101134,한라아파트,범서읍,129.2260804,35.56251583
3101135,한라아파트,범서읍,129.2260804,35.56251583
3101136,천상,범서읍,129.2293056,35.56320383
3101138,천상1교사거리,범서읍,129.2322269,35.56878406
3101141,현대3차아파트,범서읍,129.2412154,35.56985377
3101143,백천마을,범서읍,129.2514968,35.55965219
3101144,굴화마을,범서읍,129.2577057,35.55772701
3101155,울산구치소,청량읍,129.2589255,35.52865414
3101565,구영리입구,범서읍,129.2327456,35.57145092
3101582,온산수질개선사업소,온산읍,129.3512403,35.41110117
3101586,장수나무,온산읍,129.3064681,35.43052009
3101588,무궁화아파트,온산읍,129.3119323,35.42759138
3101606,대리마을,범서읍,129.172015,35.66348528
3101607,대리마을,범서읍,129.172015,35.66348528
3101609,교동주공아파트,삼남읍,129.1137813,35.56002037
3101611,서울산보람병원,삼남읍,129.1209842,35.55928466
3101615,언양우체국,언양읍,129.1248425,35.5664357
3101616,언양읍행정복지센터,언양읍,129.125062,35.56940857
3101620,언양중학교,언양읍,129.1277122,35.56994407
3101622,언양읍행정복지센터,언양읍,129.125062,35.56940857
3101623,언양우체국,언양읍,129.1248425,35.5664357
3101626,언양전화국,언양읍,129.1189952,35.56620873
3101628,언양성당,언양읍,129.1148976,35.56857178
3101629,삼성아파트,언양읍,129.1124403,35.56784244
3101631,경동청구,언양읍,129.1085788,35.5687902
3101632,청구골든,상북면,129.1072409,35.57217085
3101633,능산,상북면,129.1040834,35.57565745
3101634,면허시험장,상북면,129.1008882,35.57759664
3101635,면허시험장,상북면,129.1008882,35.57759664
3101636,능산,상북면,129.1040834,35.57565745
3101637,청구골든,상북면,129.1072409,35.57217085
3101638,경동청구,언양읍,129.1085788,35.5687902
3101639,언양성당,언양읍,129.1148976,35.56857178
3101641,삼성아파트,언양읍,129.1124403,35.56784244
3101645,언양복지회관,언양읍,129.1265815,35.56984978
3101648,시장입구,언양읍,129.1264175,35.5644603
3101651,서울산보람병원,삼남읍,129.1209842,35.55928466
3101653,교동주공아파트,삼남읍,129.1137813,35.56002037
3101659,두동농공단지,두동면,129.2064932,35.70439444
3101663,하월평,두동면,129.2089494,35.69862383
3101670,유지터,두동면,129.2273038,35.68700771
3101672,당산,두동면,129.0109514,35.53599542
3101674,주원마을,두동면,129.1997844,35.66400015
3101675,두동대밀,두동면,129.2014299,35.66023251
3101676,두동면행정복지센터,두동면,129.2012752,35.65451898
3101677,홍골,두동면,129.2057683,35.65089432
3101680,장성,두동면,129.0735072,35.61213807
3101681,은편하리회관,두동면,129.2162455,35.6388874
3101682,은편중리,두동면,129.2174947,35.63628829
3101683,은편삼거리,두동면,129.2187683,35.63412113
3101686,중리회관,범서읍,129.2332979,35.60069868
3101687,범서중리,범서읍,129.2334423,35.59771456
3101688,망성,범서읍,129.2309183,35.58923383
3101689,망성교,범서읍,129.2309361,35.58631947
3101690,망성교,범서읍,129.2309361,35.58631947
3101691,범서중리,범서읍,129.2334423,35.59771456
3101701,홍골,두동면,129.2057683,35.65089432
3101706,당산,두동면,129.0109514,35.53599542
3101716,대신회관,범서읍,129.2873138,35.64305729
3101718,큰마을,범서읍,129.2877958,35.63722743
3101720,성산주유소,범서읍,129.2874769,35.63444333
3101721,왕걸,범서읍,129.2881509,35.63015493
3101722,왕걸,범서읍,129.2881509,35.63015493
3101724,먹골,범서읍,129.2862751,35.62539887
3101726,방아다리마을,범서읍,129.2860336,35.62067845
3101728,구룡회관,범서읍,129.2798575,35.6113588
3101730,구룡삼거리,범서읍,129.2796016,35.60893538
3101733,연동,범서읍,129.2803308,35.60434054
3101734,연동,범서읍,129.2803308,35.60434054
3101735,신척과,범서읍,129.2748293,35.59848743
3101736,신척과,범서읍,129.2748293,35.59848743
3101740,반용회관,범서읍,129.2685192,35.62113622
3101741,홍상골,범서읍,129.2712928,35.61758236
3101742,홍상골,범서읍,129.2712928,35.61758236
3101744,척과초등학교,범서읍,129.2746267,35.61467705
3101746,농협척과지점,범서읍,129.2762193,35.61314213
3101749,언양알프스시장,언양읍,129.1242815,35.56288638
3101750,언양알프스시장,언양읍,129.1242815,35.56288638
3101751,상차리,두서면,129.1176335,35.63966315
3101753,중차리,두서면,129.1223783,35.6364956
3101754,하차리,두서면,129.1269465,35.63228295
3101761,고속도휴게소,언양읍,129.1353693,35.59639017
3101769,진현,두서면,129.1458965,35.61020783
3101771,고하,언양읍,129.1418893,35.6049992
3101772,반곡초등학교,언양읍,129.1399626,35.60275323
3101775,정거리,언양읍,129.1343201,35.5936503
3101776,신화(태기)입구,언양읍,129.1333563,35.58767849
3101779,들꽃학습원,범서읍,129.2692573,35.59094474
3101782,옥동,언양읍,129.1442076,35.60695837
3101791,인보,두서면,129.1591954,35.64337508
3101799,인보,두서면,129.1591954,35.64337508
3101800,서하,두서면,129.1580393,35.63864761
3101801,대정,두서면,129.1582779,35.63502605
3101803,구량천전,두동면,129.1492874,35.61690732
3101811,언양전화국,언양읍,129.1189952,35.56620873
3101812,남천교,언양읍,129.1225718,35.56336227
3101814,상북중학교,상북면,129.0989063,35.58212255
3101815,향산,상북면,129.0962647,35.58571395
3101816,경의고등학교,상북면,129.0931419,35.58784004
3101817,상북면행정복지센터,상북면,129.091535,35.59018793
3101829,간월입구,상북면,129.0725844,35.55716742
3101831,간월사앞,상북면,129.0747782,35.55485151
3101832,간월입구,상북면,129.0725844,35.55716742
3101834,등억,상북면,129.0866823,35.55607203
3101836,작천정입구,삼남읍,129.1164788,35.55034523
3101837,상평마을,삼남읍,129.1216396,35.56215979
3101838,남천교,언양읍,129.1225718,35.56336227
3101841,석남사,상북면,129.0394276,35.61782694
3101842,행정,상북면,129.0463277,35.61638207
3101843,소야정,상북면,129.0561655,35.6172117
3101844,궁근정,상북면,129.0672323,35.61612275
3101845,장성,상북면,129.0735072,35.61213807
3101846,상북농공단지,상북면,129.0748495,35.61093114
3101847,양등입구,상북면,129.0814155,35.60081284
3101849,상북면행정복지센터,상북면,129.091535,35.59018793
3101850,경의고등학교,상북면,129.0931419,35.58784004
3101851,향산,상북면,129.0962647,35.58571395
3101852,상북중학교,상북면,129.0989063,35.58212255
3101853,언양전화국,언양읍,129.1189952,35.56620873
3101855,언양고등학교,언양읍,129.1326016,35.56105119
3101856,어음리E편한세상,언양읍,129.1340998,35.55991109
3101858,언양자동차학원,언양읍,129.1405209,35.55631399
3101859,장촌상리,언양읍,129.1488591,35.54979522
3101860,장촌,언양읍,129.1517227,35.54904624
3101861,공촌,언양읍,129.1627813,35.54966369
3101862,대방아파트,언양읍,129.1671048,35.54943591
3101863,반송,언양읍,129.1701166,35.55017819
3101864,효성앞,언양읍,129.1760135,35.5527307
3101865,반천,언양읍,129.1784833,35.55425553
3101866,반천초등학교,언양읍,129.1819615,35.55670877
3101868,반천현대아파트입구,언양읍,129.1869029,35.56263999
3101869,무동,언양읍,129.1940838,35.56448562
3101872,반천현대아파트입구,언양읍,129.1869029,35.56263999
3101873,미연,언양읍,129.1839233,35.558953
3101875,반천,언양읍,129.1784833,35.55425553
3101877,반송,언양읍,129.1701166,35.55017819
3101878,대방아파트,언양읍,129.1671048,35.54943591
3101879,공촌,언양읍,129.1627813,35.54966369
3101880,장촌,언양읍,129.1517227,35.54904624
3101881,장촌상리,언양읍,129.1488591,35.54979522
3101884,어음리E편한세상,언양읍,129.1340998,35.55991109
3101885,언양고등학교,언양읍,129.1326016,35.56105119
3101887,양등입구,상북면,129.0814155,35.60081284
3101888,상북농공단지,상북면,129.0748495,35.61093114
3101889,장성,상북면,129.0735072,35.61213807
3101891,궁근정,상북면,129.0672323,35.61612275
3101895,은편삼거리,두동면,129.2187683,35.63412113
3101898,원평마을,언양읍,129.1275173,35.6090689
3101904,상평마을,삼남읍,129.1216396,35.56215979
3101905,작천정입구,삼남읍,129.1164788,35.55034523
3101906,메가마트,삼남읍,129.1152159,35.54771107
3101907,벌장,삼남읍,129.1141635,35.54598488
3101908,마산입구,삼남읍,129.1098157,35.53978575
3101909,중남초등학교,삼남읍,129.1083714,35.53717259
3101910,대원그린아파트,삼남읍,129.1048862,35.5326126
3101914,가천,삼남읍,129.0957649,35.52272313
3101916,삼성SDI,삼남읍,129.0954566,35.51196848
3101917,방기초등학교,삼남읍,129.0921933,35.50698788
3101918,방기,삼남읍,129.0903704,35.50563454
3101920,웃마산,삼남읍,129.1155474,35.53858821
3101923,방기초등학교,삼남읍,129.0921933,35.50698788
3101924,삼성SDI,삼남읍,129.0954566,35.51196848
3101926,가천,삼남읍,129.0957649,35.52272313
3101927,신안입구,삼남읍,129.0993844,35.52549975
3101929,공암,삼남읍,129.1024332,35.53035442
3101930,대원그린아파트,삼남읍,129.1048862,35.5326126
3101931,중남초등학교,삼남읍,129.1083714,35.53717259
3101932,마산입구,삼남읍,129.1098157,35.53978575
3101933,벌장,삼남읍,129.1141635,35.54598488
3101934,메가마트,삼남읍,129.1152159,35.54771107
3101935,작천정입구,삼남읍,129.1164788,35.55034523
3101943,금곡,삼동면,129.1495802,35.51182777
3101945,내외양,삼동면,129.1377268,35.50652317
3101950,암리,삼동면,129.1039116,35.49887619
3101954,암리,삼동면,129.1039116,35.49887619
3101955,조일,삼동면,129.113095,35.49868601
3101956,조일입구,삼동면,129.1145828,35.50031804
3101957,지랑,삼동면,129.1231861,35.498268
3101959,내외양,삼동면,129.1377268,35.50652317
3101961,금곡,삼동면,129.1495802,35.51182777
3101962,왕방,삼동면,129.1557021,35.51417527
3101975,미호,두서면,129.1768682,35.67417946
3101976,미호입구(하동),두서면,129.1769359,35.67434632
3101977,두서농공단지,두서면,129.1742599,35.66806197
3101978,유촌입구,두서면,129.173732,35.66538548
3101979,전읍,두서면,129.172323,35.66246409
3101980,두광중학교,두서면,129.1686507,35.65625881
3101987,반천현대아파트,언양읍,129.1899969,35.55892478
3101991,지화,상북면,129.0919937,35.57960076
3101993,큰나무놀이터,상북면,129.0848133,35.58435284
3102000,대리,상북면,129.1086238,35.59278141
3102015,소호,상북면,129.0858112,35.6699136
3102016,태종,상북면,129.0805142,35.6953718
3102022,마산,삼남읍,129.1217537,35.53751946
3102023,마산입구,삼남읍,129.1098157,35.53978575
3102025,울산산업고등학교,삼남읍,129.1176664,35.55374855
3102027,두서농공단지,두서면,129.1742599,35.66806197
3102028,가정마을,두서면,129.1940375,35.69401313
3102029,활천입구,두동면,129.1955295,35.7097143
3102034,등억,상북면,129.0866823,35.55607203
3102038,후리,상북면,129.0851465,35.57985237
3102040,큰나무놀이터,상북면,129.0848133,35.58435284
3102042,거리동회관,상북면,129.0763213,35.59002901
3102049,언양맨션,언양읍,129.1174849,35.56708527
3102062,삼동초등학교,삼동면,129.1584664,35.52371102
3102063,하잠,삼동면,129.1622424,35.52354511
3102067,작동마을,삼동면,129.1859536,35.51246145
3102069,신토불이,웅촌면,129.2112464,35.49241736
3102074,하작,삼동면,129.1792305,35.52036769
3102076,하잠,삼동면,129.1622424,35.52354511
3102078,사촌,삼동면,129.1568265,35.5207877
3102094,천상1교사거리,범서읍,129.2322269,35.56878406
3102095,천상1교사거리,범서읍,129.2322269,35.56878406
3102106,사연,범서읍,129.2023183,35.57199401
3102142,대밀사거리,두동면,129.1991745,35.65574627
3102143,박제상유적지입구,두동면,129.2092602,35.64749405
3102144,박제상유적지입구,두동면,129.2092602,35.64749405
3102145,당지마을,두동면,129.2248375,35.65287015
3102149,율림,두동면,129.2243751,35.63826924
3102156,언양읍성북문,언양읍,129.1224114,35.57023283
3102157,언양맨션,언양읍,129.1174849,35.56708527
3102200,무동,언양읍,129.1940838,35.56448562
3102240,강변그린빌,범서읍,129.2633472,35.55707799
3102292,청호빌라,삼남읍,129.0815828,35.51025833
3102294,삼아아파트,삼남읍,129.0844014,35.50814155
3102295,삼성교회,삼남읍,129.0857125,35.50765454
3102296,방기농협,삼남읍,129.0876628,35.50645685
3102297,이손요양병원,삼남읍,129.0911025,35.50624511
3102308,방기농협,삼남읍,129.0876628,35.50645685
3102310,삼아아파트,삼남읍,129.0844014,35.50814155
3102339,검단분교,웅촌면,129.1771444,35.45808015
3102345,온양하나로마트,온양읍,129.2912792,35.40883678
3102352,괴천다리,웅촌면,129.1741924,35.44774109
3102353,괴천다리,웅촌면,129.1741924,35.44774109
3102354,관동,웅촌면,129.1732944,35.44376181
3102355,관동,웅촌면,129.1732944,35.44376181
3102358,한일금속,웅촌면,129.1758876,35.43931369
3102359,한일금속,웅촌면,129.1758876,35.43931369
3102360,와지,웅촌면,129.1759808,35.43726102
3102390,천상중학교,범서읍,129.2219677,35.56214734
3102418,내고산,온양읍,129.2644981,35.44325477
3102419,중고산,온양읍,129.2698848,35.43504241
3102421,울주군립도서관,온양읍,129.2771555,35.41343352
3102428,하대음달,온양읍,129.2641607,35.40721251
3102430,상대마을,온양읍,129.1920494,35.43917218
3102431,대운산,온양읍,129.2450221,35.39509602
3102433,남창중학교,온양읍,129.2877721,35.41938712
3102435,대우아파트,온양읍,129.2869418,35.40754987
3102436,대우아파트,온양읍,129.2869418,35.40754987
3102437,남창중학교,온양읍,129.2877721,35.41938712
3102438,동상회관,온양읍,129.2900368,35.41910996
3102440,덕신대교,온산읍,129.3058167,35.4289656
3102441,덕신대교,온산읍,129.3058167,35.4289656
3102444,덕신소공원,온산읍,129.311559,35.43355082
3102450,하서,온양읍,129.3049288,35.41467615
3102453,상회입구,온산읍,129.3125566,35.40735402
3102455,상회회관,온산읍,129.3151358,35.40717847
3102460,내회마을,온산읍,129.3205526,35.40601119
3102462,삼평초등학교,온산읍,129.3224924,35.40564592
3102472,웃강양,온산읍,129.3393766,35.39385973
3102503,우주아파트,온양읍,129.2861907,35.40549561
3102504,우주아파트,온양읍,129.2861907,35.40549561
3102555,외황로입구,온산읍,129.3347763,35.46165023
3102568,농협하나로마트,범서읍,129.2545612,35.557603
3102575,농협하나로마트,범서읍,129.2545612,35.557603
3102577,수필아파트,범서읍,129.2505395,35.54861173
3102589,삼남신화,삼남읍,129.1259058,35.53838228
3102590,삼남신화,삼남읍,129.1259058,35.53838228
3102592,마산입구,삼남읍,129.1098157,35.53978575
3102597,선바위교,범서읍,129.2336286,35.57667762
3102598,선바위교,범서읍,129.2336286,35.57667762
3102607,한텍,온산읍,129.3512325,35.41785239
3102611,상남,청량읍,129.3081844,35.48427153
3102612,상남,청량읍,129.3081844,35.48427153
3102667,배내정상,상북면,129.0280076,35.57921988
3102670,주암마을입구,상북면,129.0227503,35.56665368
3102675,죽전마을,상북면,129.0099992,35.53138611
3102728,상동,범서읍,129.2659415,35.62399412
3102729,붉은밭골,범서읍,129.2674251,35.62266499
3102735,천상중학교,범서읍,129.2219677,35.56214734
3102748,텃걸마을입구,상북면,129.0750889,35.59730235
3102751,양등마을,상북면,129.0765409,35.60050142
3102755,경남아너스빌,언양읍,129.1249372,35.57147125
3102758,언양읍성북문,언양읍,129.1224114,35.57023283
3102779,삼남중학교,삼남읍,129.0970734,35.52375183
3102785,상천마을,삼남읍,129.1067332,35.51861911
3102787,진우훼미리아파트,상북면,129.0729001,35.61620511
3102789,삼진아파트,상북면,129.0738559,35.61812031
3102791,동호그린코아,상북면,129.0715877,35.61847075
3102792,동호그린코아,상북면,129.0715877,35.61847075
3102794,궁근정,상북면,129.0672323,35.61612275
3102802,부산은행,삼남읍,129.1187502,35.55770574
3102803,부산은행,삼남읍,129.1187502,35.55770574
3102810,화정마을입구,청량읍,129.2929158,35.48752977
3102817,해연사,서생면,129.3445077,35.35656639
3102818,은진빌라,삼남읍,129.0819346,35.50855854
3102827,자연장지,삼동면,129.1362853,35.46982584
3102828,자연장지,삼동면,129.1362853,35.46982584
3102842,웅촌목욕탕,웅촌면,129.2052318,35.46222267
3102843,웅촌목욕탕,웅촌면,129.2052318,35.46222267
3102844,웅촌면행정복지센터,웅촌면,129.2089742,35.46182038
3102845,웅촌면행정복지센터,웅촌면,129.2089742,35.46182038
3102851,동문굿모닝힐,범서읍,129.2510089,35.54893788
3102852,서생농협,서생면,129.3232945,35.34812072
3102853,서생농협,서생면,129.3232945,35.34812072
3102859,검단마을,웅촌면,129.1846352,35.45622239
3102860,온양하나로마트,온양읍,129.2912792,35.40883678
3102863,보광사,삼남읍,129.0833804,35.50853774
3102867,팰리스원,삼남읍,129.0801842,35.50873122
3102887,산현,삼동면,129.1781311,35.48924485
3102891,서울산보람병원,삼남읍,129.1209842,35.55928466
3102892,서울산보람병원,삼남읍,129.1209842,35.55928466
3102894,울산산업고등학교,삼남읍,129.1176664,35.55374855
3102906,당고개,웅촌면,129.1974122,35.50782323
3102910,서리,웅촌면,129.1646061,35.46439881
3102926,오리밭들길,상북면,129.0782142,35.55704336
3102966,울산축산회관,언양읍,129.1176028,35.56607663
3102967,울산축산회관,언양읍,129.1176028,35.56607663
3102969,가정마을,두서면,129.1940375,35.69401313
3102980,웅촌면사무소,웅촌면,129.2067462,35.46155212
3103021,문수산더샵후문,범서읍,129.251909,35.55006455
3103022,문수산더샵후문,범서읍,129.251909,35.55006455
3103029,삼정초등학교,청량읍,129.2329554,35.49206878
3103032,작천교,삼남읍,129.1082896,35.5485267
3103033,작천교,삼남읍,129.1082896,35.5485267
3103037,철구소,상북면,129.0126091,35.54649831
3103042,울산암각화박물관,두동면,129.1700888,35.60858511
3103065,문화촌입구,두동면,129.2276633,35.67045473
3103066,문화촌입구,두동면,129.2276633,35.67045473
3103084,신불산온천,상북면,129.0766128,35.5548089
3103106,천상청구그린타운,범서읍,129.2218507,35.56379958
3103107,천상청구그린타운,범서읍,129.2218507,35.56379958
3103150,이손요양병원,삼남읍,129.0911025,35.50624511
3103181,와지공단,웅촌면,129.1647276,35.44011976
3103183,반계,웅촌면,129.1601686,35.44958452
3103185,반계입구,웅촌면,129.1628059,35.44823845
3103203,두서면행정복지센터,두서면,129.1604017,35.64561249
3103204,뒷농골,범서읍,129.263811,35.62658294
3103205,뒷농골,범서읍,129.263811,35.62658294
3103208,23-6번지,삼남읍,129.0825252,35.50958869
3103213,해븐빌리지6차,온산읍,129.3085882,35.42631667
3103214,무궁화아파트,온산읍,129.3119323,35.42759138
3103215,해븐빌리지6차,온산읍,129.3085882,35.42631667
3103217,크로바강변빌라,온산읍,129.3064217,35.42761189
3103237,마산입구,삼남읍,129.1098157,35.53978575
3103238,마산입구,삼남읍,129.1098157,35.53978575
3103239,삼남읍행정복지센터,삼남읍,129.1074104,35.54162903
3103240,삼남읍행정복지센터,삼남읍,129.1074104,35.54162903
3103241,영남알프스타운,삼남읍,129.1071686,35.54367048
3103242,영남알프스타운,삼남읍,129.1071686,35.54367048
3103244,향교마을,삼남읍,129.1149897,35.55690588
3103253,신일반산업단지입구,온산읍,129.3389131,35.46184357
3103255,덕신소공원,온산읍,129.311559,35.43355082
3103262,문수산더샵정문,범서읍,129.2517231,35.55134517
3103263,문수산더샵정문,범서읍,129.2517231,35.55134517
3103264,장검중학교,범서읍,129.2533972,35.55426127
3103265,장검중학교,범서읍,129.2533972,35.55426127
3103270,복합웰컴센터,상북면,129.0697315,35.55540854
3103275,연산게이트볼장,서생면,129.296599,35.34530827
3103278,연산게이트볼장,서생면,129.296599,35.34530827
3103280,울주보건소,삼남읍,129.113487,35.55835256
3103285,약불암,범서읍,129.2582205,35.63058501
3103286,약불암,범서읍,129.2582205,35.63058501
3103322,음지,두서면,129.1633626,35.70318871
3103343,신화마을,언양읍,129.3412858,35.52405313
3103344,관정마을,언양읍,129.1312068,35.58842153
3103418,내리정마을,상북면,129.0207325,35.56074345
3103419,내리정마을,상북면,129.0207325,35.56074345
3103437,외와,두서면,129.1153048,35.70069212
3103457,중하차리,두서면,129.124461,35.63557191
3103470,해연사,서생면,129.3445077,35.35656639
3103474,구영리입구,범서읍,129.2327456,35.57145092
3103489,명봉마을,온산읍,129.3135457,35.43555144
3103492,LX하우시스,온양읍,129.2913745,35.45402477
3103493,LX하우시스,온양읍,129.2913745,35.45402477
3103495,처용삼거리,온산읍,129.333182,35.4671824
3103498,지후,온산읍,129.339739,35.46335212
3103499,지후,온산읍,129.339739,35.46335212
3103510,문수데시앙3단지,청량읍,129.2435563,35.52579159
3103513,영해노인회관,청량읍,129.2410527,35.52730935
3103514,영해노인회관,청량읍,129.2410527,35.52730935
3103533,망양마을,온양읍,129.2952364,35.44998621
3103534,망양마을,온양읍,129.2952364,35.44998621
3103539,천상고등학교,범서읍,129.2225636,35.5654009
3103584,동원아파트입구,온산읍,129.3047685,35.44102115
3103585,동원아파트입구,온산읍,129.3047685,35.44102115
3103594,외고산마을입구,온양읍,129.2750323,35.42886599
3103595,외고산마을입구,온양읍,129.2750323,35.42886599
3103598,웅촌초등학교,웅촌면,129.2084432,35.46462836
3103599,웅촌초등학교,웅촌면,129.2084432,35.46462836
3103600,고연국밥,웅촌면,129.17339,35.44556098
3103601,고연국밥,웅촌면,129.17339,35.44556098
3103602,지지마을허고개,범서읍,129.2207918,35.62595642
3103608,동광카,삼남읍,129.0884427,35.50462935
3103609,KCC산업단지입구,두서면,129.1952932,35.70345142
3103619,도성암,두서면,129.1953033,35.700663
3103623,이천마을입구,상북면,129.0135624,35.54379212
3103631,케이엠씨,웅촌면,129.1767584,35.43473814
3103632,케이엠씨,웅촌면,129.1767584,35.43473814
3103634,울주군청,청량읍,129.2432278,35.52178932
3103635,울주군청,청량읍,129.2432278,35.52178932
3103636,울주군청정문,청량읍,129.2423735,35.5233235
3103637,울주군청정문,청량읍,129.2423735,35.5233235
3103654,태종잿골,상북면,129.0831415,35.69321268
3103666,대곡박물관,두동면,129.1683385,35.61880551
3103670,복합웰컴센터,상북면,129.0697315,35.55540854
3103680,덕하한양수자인,청량읍,129.3017089,35.48900458
3103681,덕하한양수자인,청량읍,129.3017089,35.48900458
3103705,언삼교,삼남읍,129.1168876,35.56329876
3103706,언삼교,삼남읍,129.1168876,35.56329876
3103710,울산과학기술원,언양읍,129.1917766,35.57375317
3103711,우성스마트시티뷰,삼남읍,129.1280357,35.55913647
3103736,반천마을,언양읍,129.1786778,35.5533488
3103737,반천현대아파트,언양읍,129.1899969,35.55892478
3103738,반천마을,언양읍,129.1786778,35.5533488
3103771,반송교차로,언양읍,129.1817791,35.5510258
3103772,반송교차로,언양읍,129.1817791,35.5510258
3103775,경남아너스빌,언양읍,129.1249372,35.57147125
3103776,경남아너스빌,언양읍,129.1249372,35.57147125
3103792,금아드림팰리스,삼남읍,129.1399579,35.54689784
3103803,금아드림팰리스,삼남읍,129.1399579,35.54689784
3103818,웅촌LH아파트,웅촌면,129.1926517,35.45757811
3103828,영축사지,청량읍,129.2339158,35.53001554
3103840,안영축종점,청량읍,129.2266789,35.52935744
3103844,양우내안애,언양읍,129.1224842,35.58056586
3103854,온남초등학교,온양읍,129.2895696,35.40544592
3103856,덕신대교,온산읍,129.3058167,35.4289656
3103862,울주군국민체육센터,범서읍,129.2433691,35.57491102
3103876,시장입구,언양읍,129.1264175,35.5644603
3103890,온양이편한세상,온양읍,129.2970985,35.45311573
3103891,온양이편한세상,온양읍,129.2970985,35.45311573
3103897,동문디이스트,삼남읍,129.1318246,35.557922
3103898,우성스마트시티뷰,삼남읍,129.1280357,35.55913647
3103899,동문디이스트,삼남읍,129.1318246,35.557922
3103907,처용고가교,온산읍,129.3349276,35.46968936
3103931,양우내안애,언양읍,129.1224842,35.58056586
3103942,언양임시시외터미널,언양읍,129.1300562,35.56245772
3103943,언양임시시외터미널,언양읍,129.1300562,35.56245772
3103949,신일해피트리,청량읍,129.3027348,35.48753258
3103950,신일해피트리,청량읍,129.3027348,35.48753258
3103951,덕하공영차고지,청량읍,129.3104881,35.47550957
3103952,덕하공영차고지,청량읍,129.3104881,35.47550957
3103953,덕하공영차고지,청량읍,129.3104881,35.47550957
3103974,중리마을,두서면,129.1383561,35.62209802
3103975,송정,두동면,129.1485111,35.61636069
3103996,청송마을회관,청량읍,129.2319786,35.51804031
3103998,담안마을,청량읍,129.2330566,35.51758762
3104019,무림피앤피사원주택,온산읍,129.3117936,35.42560105
3104031,인정뜰,삼동면,129.1380923,35.47514228
3104036,울산전시컨벤션센터(UECO),삼남읍,129.1319779,35.55663693
3104037,울산전시컨벤션센터(UECO),삼남읍,129.1319779,35.55663693
3104048,하늘공원,삼동면,129.1359094,35.46973569
3104049,들꽃학습원,범서읍,129.2692573,35.59094474
3104050,암각화입구주차장,두동면,129.158179,35.61225946
3104081,남창역,온양읍,129.2819603,35.41903926
3104090,덕하역,청량읍,129.3034766,35.49358135
3104100,소슬채아파트앞,삼남읍,129.1135041,35.55284988
3104112,대안현대아파트앞,온양읍,129.284874,35.41207608
3104117,서생역앞,서생면,129.2931252,35.34462543
3104118,서생역앞,서생면,129.2931252,35.34462543
3104126,청조공원,삼남읍,129.112271,35.55350962
3104127,청조공원,삼남읍,129.112271,35.55350962
3104132,마산1길입구,삼남읍,129.1186054,35.53841088
3104134,양우내안애,언양읍,129.1224842,35.58056586
3104160,신흥마을회관,언양읍,129.1337543,35.57495122
3104165,태기마을,언양읍,129.1460852,35.59157811
3104174,내광종점,온양읍,129.2092969,35.42836959
3104177,내광가림지,온양읍,129.2127586,35.43130303
3104178,내광가림지,온양읍,129.2127586,35.43130303
3104190,벌방,온양읍,129.2270537,35.43877797
3104193,외광마을,온양읍,129.241608,35.43702622
3104208,소야정교,상북면,129.059521,35.61688275
3104209,소야정교,상북면,129.059521,35.61688275
3104210,마근마을회관,서생면,129.2796668,35.37728566
3104220,나슬공원,청량읍,129.3039071,35.4845065
3104221,나슬공원,청량읍,129.3039071,35.4845065
3104222,뉴시티에일린의뜰,청량읍,129.3024261,35.48250737
3104223,뉴시티에일린의뜰,청량읍,129.3024261,35.48250737
3104224,뉴시티에일린의뜰2단지,청량읍,129.3031117,35.48142003
3104225,뉴시티에일린의뜰2단지,청량읍,129.3031117,35.48142003
3104226,뉴시티에일린의뜰1단지,청량읍,129.3007415,35.48273099
3104233,진하공영주차장,서생면,129.3412263,35.38204153
3104234,진하공영주차장,서생면,129.3412263,35.38204153
3104247,해돋이경로당,서생면,129.3474351,35.35367674
3104250,바다펜션앞,서생면,129.3486342,35.35434726
3104254,평동방파제입구,서생면,129.3544323,35.35535398
3104258,울산기후위기대응교육센터,서생면,129.3574054,35.3590625
3104259,대송마을회관,서생면,129.3556332,35.36091049
3104260,대송마을회관,서생면,129.3556332,35.36091049
3104263,나사마을,서생면,129.3396783,35.35727581
3104278,청량중학교정문,청량읍,129.3036838,35.48843521
3104279,청량중학교정문,청량읍,129.3036838,35.48843521
3104285,송전1구경로당,청량읍,129.306899,35.48750422
3104295,망양역,온양읍,129.2890304,35.45490226
3104300,진하해수욕장,서생면,129.3439129,35.38467688
3104301,구영회차지(기점),범서읍,129.2513738,35.56378666
